pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
ex11072,entailment,"The colorist stopped the lawyers , and the illustrators mentioned the photographer .",The colorist stopped the lawyers .,The colorist stopped the lawyers happened .,,,,,,,,,,,,,,
ex11073,entailment,"The writers arrived , and the bankers saw the potters .",The writers arrived .,The writers arrived happened .,,,,,,,,,,,,,,
ex11074,entailment,"The doctors encouraged the bankers , and the musician recommended the bakers .",The musician recommended the bakers .,The musician recommended the bakers happened .,,,,,,,,,,,,,,
ex11075,entailment,"The senator arrived , and the banker saw the managers .",The senator arrived .,The senator arrived happened .,,,,,,,,,,,,,,
ex11076,entailment,"The director encouraged the artists , and the bankers mentioned the designers .",The bankers mentioned the designers .,The bankers mentioned the designers happened .,,,,,,,,,,,,,,
ex11077,entailment,"The potter performed , and the students supported the planner .",The students supported the planner .,The students supported the planner happened .,,,,,,,,,,,,,,
ex11078,entailment,"The tourists recognized the stylists , and the president contacted the musician .",The tourists recognized the stylists .,The tourists recognized the stylists happened .,,,,,,,,,,,,,,
ex11079,entailment,"The potter mentioned the pencillers , and the presidents stopped the professors .",The presidents stopped the professors .,The presidents stopped the professors happened .,,,,,,,,,,,,,,
ex11080,entailment,"The planners encouraged the baker , and the singer arrived .",The planners encouraged the baker .,The planners encouraged the baker happened .,,,,,,,,,,,,,,
ex11081,entailment,"The professors danced , and the singer thanked the lyricist .",The singer thanked the lyricist .,The singer thanked the lyricist happened .,,,,,,,,,,,,,,
ex11082,entailment,"The curators advised the planner , and the managers slept .",The curators advised the planner .,The curators advised the planner happened .,,,,,,,,,,,,,,
ex11083,entailment,"The stylists recognized the president , and the stylist mentioned the artists .",The stylist mentioned the artists .,The stylist mentioned the artists happened .,,,,,,,,,,,,,,
ex11084,entailment,"The scientists avoided the animators , and the dancers admired the photographer .",The dancers admired the photographer .,The dancers admired the photographer happened .,,,,,,,,,,,,,,
ex11085,entailment,"The musician mentioned the dancer , and the pencillers encouraged the therapists .",The pencillers encouraged the therapists .,The pencillers encouraged the therapists happened .,,,,,,,,,,,,,,
ex11086,entailment,"The illustrators saw the director , and the singers thanked the baker .",The illustrators saw the director .,The illustrators saw the director happened .,,,,,,,,,,,,,,
ex11087,entailment,"The designers encouraged the officers , and the stylists admired the stylist .",The stylists admired the stylist .,The stylists admired the stylist happened .,,,,,,,,,,,,,,
ex11088,entailment,"The photojournalists called the tourist , and the singer encouraged the potters .",The photojournalists called the tourist .,The photojournalists called the tourist happened .,,,,,,,,,,,,,,
ex11089,entailment,"The dancers shouted , and the actor mentioned the bankers .",The actor mentioned the bankers .,The actor mentioned the bankers happened .,,,,,,,,,,,,,,
ex11090,entailment,"The singer supported the photographer , and the designer ran .",The designer ran .,The designer ran happened .,,,,,,,,,,,,,,
ex11091,entailment,"The artisan contacted the lawyers , and the artists recommended the actor .",The artisan contacted the lawyers .,The artisan contacted the lawyers happened .,,,,,,,,,,,,,,
ex11092,entailment,"The athlete helped the students , and the designer admired the lawyer .",The designer admired the lawyer .,The designer admired the lawyer happened .,,,,,,,,,,,,,,
ex11093,entailment,"The bankers thanked the dancer , and the illustrators supported the actors .",The bankers thanked the dancer .,The bankers thanked the dancer happened .,,,,,,,,,,,,,,
ex11094,entailment,"The colorist danced , and the architects encouraged the potters .",The colorist danced .,The colorist danced happened .,,,,,,,,,,,,,,
ex11095,entailment,"The officer called the actors , and the lawyer admired the senator .",The lawyer admired the senator .,The lawyer admired the senator happened .,,,,,,,,,,,,,,
ex11096,entailment,"The actors ran , and the sculptors called the photojournalists .",The sculptors called the photojournalists .,The sculptors called the photojournalists happened .,,,,,,,,,,,,,,
ex11097,entailment,"The secretary waited , and the student supported the singer .",The secretary waited .,The secretary waited happened .,,,,,,,,,,,,,,
ex11098,entailment,"The illustrators danced , and the manager advised the judges .",The manager advised the judges .,The manager advised the judges happened .,,,,,,,,,,,,,,
ex11099,entailment,"The presidents called the author , and the pencillers shouted .",The presidents called the author .,The presidents called the author happened .,,,,,,,,,,,,,,
ex11100,entailment,"The artists avoided the secretary , and the manager saw the dancer .",The manager saw the dancer .,The manager saw the dancer happened .,,,,,,,,,,,,,,
ex11101,entailment,"The student performed , and the doctors recognized the directors .",The student performed .,The student performed happened .,,,,,,,,,,,,,,
ex11102,entailment,"The actors stopped the strategist , and the colorist danced .",The actors stopped the strategist .,The actors stopped the strategist happened .,,,,,,,,,,,,,,
ex11103,entailment,"The secretaries called the scientist , and the artist ran .",The secretaries called the scientist .,The secretaries called the scientist happened .,,,,,,,,,,,,,,
ex11104,entailment,"The dancer contacted the curator , and the stylists slept .",The stylists slept .,The stylists slept happened .,,,,,,,,,,,,,,
ex11105,entailment,"The musician recognized the writers , and the musicians mentioned the officer .",The musician recognized the writers .,The musician recognized the writers happened .,,,,,,,,,,,,,,
ex11106,entailment,"The author advised the stylist , and the manager performed .",The manager performed .,The manager performed happened .,,,,,,,,,,,,,,
ex11107,entailment,"The tourists recommended the artisan , and the lawyers mentioned the artist .",The tourists recommended the artisan .,The tourists recommended the artisan happened .,,,,,,,,,,,,,,
ex11108,entailment,"The designers stopped the musician , and the bankers called the senators .",The designers stopped the musician .,The designers stopped the musician happened .,,,,,,,,,,,,,,
ex11109,entailment,"The curator recognized the secretary , and the lawyer mentioned the dancer .",The curator recognized the secretary .,The curator recognized the secretary happened .,,,,,,,,,,,,,,
ex11110,entailment,"The pencillers performed , and the officer called the designer .",The pencillers performed .,The pencillers performed happened .,,,,,,,,,,,,,,
ex11111,entailment,"The stylists thanked the president , and the architects resigned .",The stylists thanked the president .,The stylists thanked the president happened .,,,,,,,,,,,,,,
ex11112,entailment,"The architects ran , and the pencillers stopped the animator .",The architects ran .,The architects ran happened .,,,,,,,,,,,,,,
ex11113,entailment,"The actors encouraged the administrator , and the administrators admired the musicians .",The actors encouraged the administrator .,The actors encouraged the administrator happened .,,,,,,,,,,,,,,
ex11114,entailment,"The stylist recognized the singers , and the professors admired the artists .",The stylist recognized the singers .,The stylist recognized the singers happened .,,,,,,,,,,,,,,
ex11115,entailment,"The photojournalists helped the singers , and the officer contacted the presidents .",The photojournalists helped the singers .,The photojournalists helped the singers happened .,,,,,,,,,,,,,,
ex11116,entailment,"The officers advised the planner , and the artists believed the colorist .",The artists believed the colorist .,The artists believed the colorist happened .,,,,,,,,,,,,,,
ex11117,entailment,"The singer shouted , and the penciller waited .",The singer shouted .,The singer shouted happened .,,,,,,,,,,,,,,
ex11118,entailment,"The manager introduced the directors , and the planner believed the pencillers .",The planner believed the pencillers .,The planner believed the pencillers happened .,,,,,,,,,,,,,,
ex11119,entailment,"The architects encouraged the curators , and the stylist resigned .",The architects encouraged the curators .,The architects encouraged the curators happened .,,,,,,,,,,,,,,
ex11120,entailment,"The illustrators contacted the photojournalists , and the artisan helped the planner .",The illustrators contacted the photojournalists .,The illustrators contacted the photojournalists happened .,,,,,,,,,,,,,,
ex11121,entailment,"The architects saw the illustrators , and the artists shouted .",The architects saw the illustrators .,The architects saw the illustrators happened .,,,,,,,,,,,,,,
ex11122,entailment,"The actor ran , and the designer supported the photographers .",The actor ran .,The actor ran happened .,,,,,,,,,,,,,,
